,0,1,2,3,4,5,6,7,Target,Position_right,Position_top
Crisp-150_421-right-6,-12.6875,17.735,-17.505,23.63,-17.3975,23.0825,0.5575,0.07,Crisp,1,0
Crisp-150_421-right-7,-13.895,20.0175,-15.6675,20.3675,-17.4875,23.3225,0.515,0.085,Crisp,1,0
Crisp-150_421-right-8,-13.83,18.9475,-16.36,22.5575,-17.31,23.13,0.5175,0.02,Crisp,1,0
Crisp-150_421-right-9,-12.39,17.9875,-14.785,19.1275,-18.635,25.0075,0.4225,0.0725,Crisp,1,0
Crisp-150_421-top-0,-16.19,8.685,-16.9075,6.065,-16.1125,7.955,0.915,0.1175,Crisp,0,1
Crisp-150_421-top-1,-16.1475,11.0525,-16.8075,6.0275,-15.55,6.9475,1.01,0.085,Crisp,0,1
Crisp-150_421-top-2,-16.19,11.2975,-16.885,6.38,-15.9925,6.89,1.03,0.1025,Crisp,0,1
Crisp-150_421-top-3,-17.1875,6.82,-16.1575,6.8175,-16.085,6.165,0.9925,0.02,Crisp,0,1
Crisp-150_421-top-4,-14.5625,25.4275,-17.2225,6.015,-15.495,7.2625,0.965,0.0425,Crisp,0,1
Crisp-150_421-top-5,-16.4325,8.0975,-16.8725,6.9275,-16.2275,6.925,0.9525,0.0425,Crisp,0,1
Crisp-150_421-top-6,-14.3925,23.1625,-17.255,6.3175,-15.4625,6.8925,0.9475,0.1075,Crisp,0,1
Crisp-150_421-top-7,-15.9525,10.695,-17.2,6.81,-15.9225,6.885,0.97,0.0575,Crisp,0,1
Crisp-150_421-top-8,-15.995,7.5375,-16.485,5.93,-15.7375,6.9325,1.0125,0.1425,Crisp,0,1
Crisp-150_421-top-9,-15.47,11.445,-16.8675,6.05,-15.9275,7.31,1.0775,0.1775,Crisp,0,1
Crisp-150_46-back-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,0,0
Crisp-150_46-back-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,0,0
Crisp-150_46-back-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,0,0
Crisp-150_46-back-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,0,0
Crisp-150_46-back-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,0,0
Crisp-150_46-back-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,0,0
Crisp-150_46-back-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,0,0
Crisp-150_46-back-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,0,0
Crisp-150_46-back-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,0,0
Crisp-150_46-back-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,0,0
Crisp-150_46-right-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,1,0
Crisp-150_46-right-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,1,0
Crisp-150_46-right-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,1,0
Crisp-150_46-right-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,1,0
Crisp-150_46-right-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,1,0
Crisp-150_46-right-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,1,0
Crisp-150_46-right-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,1,0
Crisp-150_46-right-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,1,0
Crisp-150_46-right-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,1,0
Crisp-150_46-right-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,1,0
Crisp-150_46-top-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,0,1
Crisp-150_46-top-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,0,1
Crisp-150_46-top-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,0,1
Crisp-150_46-top-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,0,1
Crisp-150_46-top-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,0,1
Crisp-150_46-top-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,0,1
Crisp-150_46-top-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,0,1
Crisp-150_46-top-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,0,1
Crisp-150_46-top-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,0,1
Crisp-150_46-top-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,0,1
Crisp-150_797-back-0,-13.9825,19.39,-11.5,14.9575,-19.6375,25.4075,0.225,0.01,Crisp,0,0
Crisp-150_797-back-1,-13.485,18.57,-11.315,14.6675,-19.84,25.4225,0.25,0.0025,Crisp,0,0
Crisp-150_797-back-2,-13.9025,18.8975,-11.1675,14.41,-19.9,25.3775,0.25,0.0575,Crisp,0,0
Crisp-150_797-back-3,-13.35,18.5225,-11.1175,14.945,-21.515,27.495,0.2775,0.025,Crisp,0,0
Crisp-150_797-back-4,-14.5075,20.53,-11.57,15.4675,-20.13,25.78,0.2225,0.0575,Crisp,0,0
Crisp-150_797-back-5,-13.7375,18.7975,-10.95,14.2975,-19.86,25.6125,0.2775,0.07,Crisp,0,0
Crisp-150_797-back-6,-13.9675,19.0875,-11.2625,14.9875,-19.9125,25.6475,0.2675,0.02,Crisp,0,0
Crisp-150_797-back-7,-13.855,19.12,-11.63,15.965,-20.455,26.1925,0.4225,0.06,Crisp,0,0
Crisp-150_797-back-8,-13.3525,18.2,-11.1425,15.0525,-20.1975,26.1625,0.4875,0.035,Crisp,0,0
Crisp-150_797-back-9,-14.0025,18.9225,-11.275,15.245,-20.3675,26.0,0.3525,0.0675,Crisp,0,0
Crisp-150_797-right-0,-13.59,18.065,-12.7775,16.2375,-18.0975,23.3825,0.22,0.025,Crisp,1,0
Crisp-150_797-right-1,-12.655,16.975,-11.83,14.875,-18.665,23.9525,0.3,0.035,Crisp,1,0
Crisp-150_797-right-2,-11.8575,15.895,-11.7775,14.985,-18.9875,24.2925,0.4675,0.0225,Crisp,1,0
Crisp-150_797-right-3,-14.4525,20.2975,-12.2075,15.57,-18.99,24.4775,0.2475,0.085,Crisp,1,0
Crisp-150_797-right-4,-12.8475,16.915,-11.7525,15.135,-19.7975,24.3825,0.5225,0.055,Crisp,1,0
Crisp-150_797-right-5,-12.17,16.4075,-11.4075,14.2575,-19.2775,24.245,0.5775,0.055,Crisp,1,0
Crisp-150_797-right-6,-12.0325,17.7275,-11.7225,15.5625,-20.3475,25.635,0.32,0.115,Crisp,1,0
Crisp-150_797-right-7,-11.695,15.8725,-11.28,14.0175,-19.525,24.3675,0.4925,0.095,Crisp,1,0
Crisp-150_797-right-8,-12.1775,17.89,-11.8925,15.12,-19.6,24.3825,0.49,0.0475,Crisp,1,0
Crisp-150_797-right-9,-11.575,16.045,-11.305,13.8725,-19.4,24.775,0.44,0.095,Crisp,1,0
Crisp-150_797-top-0,-16.6225,5.7425,-16.1125,7.2525,-16.075,6.41,3.7225,0.0775,Crisp,0,1
Crisp-150_797-top-1,-16.91,6.2225,-16.2675,6.7675,-15.885,6.68,4.68,0.05,Crisp,0,1
Crisp-150_797-top-2,-16.7125,6.4725,-16.4025,6.76,-15.9,6.84,4.995,0.03,Crisp,0,1
Crisp-150_797-top-3,-17.2925,6.5275,-16.635,7.8225,-16.1625,6.56,5.0025,0.0725,Crisp,0,1
Crisp-150_797-top-4,-17.2,7.1425,-16.4875,6.485,-16.055,7.085,5.0225,0.065,Crisp,0,1
Crisp-150_797-top-5,-16.9025,6.2175,-16.0875,6.75,-16.045,6.7075,4.965,0.0975,Crisp,0,1
Crisp-150_797-top-6,-16.66,5.3925,-15.97,6.7575,-16.045,6.6075,4.9875,0.015,Crisp,0,1
Crisp-150_797-top-7,-17.3175,6.2775,-16.1325,6.64,-15.84,6.79,4.9425,0.255,Crisp,0,1
Crisp-150_797-top-8,-17.5575,5.0575,-16.02,7.995,-16.0775,6.5175,4.94,0.035,Crisp,0,1
Crisp-150_797-top-9,-17.4225,6.8775,-16.1725,6.695,-16.0,6.905,4.93,0.3575,Crisp,0,1
Crisp-50_421-back-0,-13.18,18.4825,-12.7125,18.7675,-22.26,26.4775,0.4075,0.0,Crisp,0,0
Crisp-50_421-back-1,-13.6525,17.9625,-12.995,17.4,-18.9,24.255,0.3225,0.0,Crisp,0,0
Crisp-50_421-back-2,-13.3375,17.545,-12.895,17.4175,-18.995,24.15,0.385,0.0,Crisp,0,0
Crisp-50_421-back-3,-14.13,18.6875,-13.26,18.06,-18.6375,24.0025,0.4375,0.0,Crisp,0,0
Crisp-50_421-back-4,-13.4575,17.545,-12.69,17.3475,-19.5725,24.515,0.4325,0.0,Crisp,0,0
Crisp-50_421-back-5,-13.58,17.8925,-12.7725,17.8125,-19.935,25.16,0.52,0.0,Crisp,0,0
Crisp-50_421-back-6,-12.8075,17.905,-12.4425,17.3475,-21.23,26.5175,0.4625,0.0,Crisp,0,0
Crisp-50_421-back-7,-13.84,18.2075,-12.895,17.2875,-19.055,24.4575,0.035,0.0,Crisp,0,0
Crisp-50_421-back-8,-13.725,18.2875,-12.5225,17.12,-19.9225,25.2825,0.215,0.0,Crisp,0,0
Crisp-50_421-back-9,-13.5575,18.09,-12.7925,17.8325,-20.295,25.61,0.3,0.0,Crisp,0,0
Crisp-50_421-right-0,-13.7125,18.005,-15.91,21.15,-16.8125,22.9925,0.4975,0.035,Crisp,1,0
Crisp-50_421-right-1,-13.425,17.59,-15.6725,20.4725,-16.925,22.7475,0.465,0.02,Crisp,1,0
Crisp-50_421-right-2,-13.74,17.9775,-15.9525,20.655,-16.535,22.3775,0.595,0.04,Crisp,1,0
Crisp-50_421-right-3,-14.3225,18.6675,-15.3325,18.4375,-16.745,22.405,0.3175,0.015,Crisp,1,0
Crisp-50_421-right-4,-13.79,18.0175,-14.465,18.28,-17.3875,23.1025,0.2425,0.0975,Crisp,1,0
Crisp-50_421-right-5,-14.1675,18.5175,-14.465,17.6725,-17.1125,22.8,0.375,0.045,Crisp,1,0
Crisp-50_421-right-6,-14.22,18.195,-14.7875,17.6375,-16.84,22.245,0.375,0.0625,Crisp,1,0
Crisp-50_421-right-7,-13.91,17.79,-14.125,17.525,-17.4225,22.97,0.2975,0.055,Crisp,1,0
Crisp-50_421-right-8,-14.485,18.7425,-14.6725,17.54,-16.895,22.48,0.3425,0.035,Crisp,1,0
Crisp-50_421-right-9,-14.3625,18.6275,-14.4375,17.035,-16.8775,22.205,0.3825,0.0625,Crisp,1,0
Crisp-50_421-top-0,-14.7775,2.355,-15.8825,4.525,-15.46,6.8825,0.995,0.0875,Crisp,0,1
Crisp-50_421-top-1,-14.6725,1.335,-15.0975,1.58,-14.985,5.715,0.945,0.095,Crisp,0,1
Crisp-50_421-top-2,-14.5,3.0325,-15.425,2.15,-14.705,4.945,0.9575,0.0675,Crisp,0,1
Crisp-50_421-top-3,-14.47,2.5975,-14.95,1.59,-14.685,4.525,0.8975,0.065,Crisp,0,1
Crisp-50_421-top-4,-17.235,5.1625,-17.795,2.845,-17.48,7.275,0.89,0.1075,Crisp,0,1
Crisp-50_421-top-5,-17.285,5.5525,-18.1175,2.955,-17.59,10.25,0.9425,0.0675,Crisp,0,1
Crisp-50_421-top-6,-14.4025,6.505,-14.91,3.005,-14.47,11.7075,0.93,0.0875,Crisp,0,1
Crisp-50_421-top-7,-17.255,4.6275,-17.975,2.11,-17.5425,8.5475,0.9275,0.0375,Crisp,0,1
Crisp-50_421-top-8,-14.3625,6.0825,-15.47,2.15,-14.75,4.885,0.88,0.055,Crisp,0,1
Crisp-50_421-top-9,-17.395,4.67,-17.8025,2.565,-17.52,8.1725,0.93,0.0725,Crisp,0,1
Crisp-50_46-back-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,0,0
Crisp-50_46-back-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,0,0
Crisp-50_46-back-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,0,0
Crisp-50_46-back-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,0,0
Crisp-50_46-back-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,0,0
Crisp-50_46-back-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,0,0
Crisp-50_46-back-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,0,0
Crisp-50_46-back-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,0,0
Crisp-50_46-back-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,0,0
Crisp-50_46-back-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,0,0
Crisp-50_46-right-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,1,0
Crisp-50_46-right-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,1,0
Crisp-50_46-right-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,1,0
Crisp-50_46-right-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,1,0
Crisp-50_46-right-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,1,0
Crisp-50_46-right-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,1,0
Crisp-50_46-right-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,1,0
Crisp-50_46-right-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,1,0
Crisp-50_46-right-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,1,0
Crisp-50_46-right-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,1,0
Crisp-50_46-top-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,0,1
Crisp-50_46-top-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,0,1
Crisp-50_46-top-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,0,1
Crisp-50_46-top-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,0,1
Crisp-50_46-top-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,0,1
Crisp-50_46-top-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,0,1
Crisp-50_46-top-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,0,1
Crisp-50_46-top-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,0,1
Crisp-50_46-top-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,0,1
Crisp-50_46-top-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisp,0,1
Crisp-50_797-back-0,-14.92,19.5975,-14.4225,17.695,-15.885,21.48,0.125,0.0225,Crisp,0,0
Crisp-50_797-back-1,-14.6575,18.9275,-14.3025,17.925,-16.76,22.3575,0.1025,0.0225,Crisp,0,0
Crisp-50_797-back-2,-14.45,19.0925,-13.9825,17.365,-16.75,22.3675,0.1125,0.0125,Crisp,0,0
Crisp-50_797-back-3,-14.845,18.94,-14.345,17.4025,-16.78,22.1375,0.1475,0.0225,Crisp,0,0
Crisp-50_797-back-4,-14.3625,18.5425,-14.035,17.4775,-17.1975,22.585,0.15,0.035,Crisp,0,0
Crisp-50_797-back-5,-13.885,18.0825,-13.985,17.3525,-17.59,23.2,0.1275,0.025,Crisp,0,0
Crisp-50_797-back-6,-14.6625,18.805,-14.1925,18.2925,-16.72,22.5475,0.0625,0.0,Crisp,0,0
Crisp-50_797-back-7,-13.8075,18.14,-13.59,17.04,-17.6475,23.155,0.1775,0.02,Crisp,0,0
Crisp-50_797-back-8,-14.4825,18.3625,-14.1875,17.5725,-16.66,21.8825,0.21,0.0825,Crisp,0,0
Crisp-50_797-back-9,-14.895,19.5575,-14.5275,17.875,-16.5975,22.34,0.175,0.1525,Crisp,0,0
Crisp-50_797-right-0,-14.4075,18.645,-13.465,16.8025,-17.05,22.1725,0.1925,0.0225,Crisp,1,0
Crisp-50_797-right-1,-13.4425,17.68,-13.345,17.07,-18.0425,23.31,0.17,0.01,Crisp,1,0
Crisp-50_797-right-2,-14.3725,18.465,-15.47,19.455,-16.3775,21.2775,0.065,0.0,Crisp,1,0
Crisp-50_797-right-3,-14.5825,18.315,-15.2675,19.0575,-16.675,21.4025,0.0925,0.0,Crisp,1,0
Crisp-50_797-right-4,-13.4025,17.8475,-14.3475,18.3725,-17.27,22.35,0.0925,0.0,Crisp,1,0
Crisp-50_797-right-5,-14.245,19.025,-14.2875,17.205,-17.475,22.4625,0.0825,0.0,Crisp,1,0
Crisp-50_797-right-6,-12.94,17.7975,-13.19,17.005,-18.8275,24.1775,0.0425,0.0,Crisp,1,0
Crisp-50_797-right-7,-13.48,17.76,-12.8625,16.3825,-18.3825,23.4875,0.1175,0.0,Crisp,1,0
Crisp-50_797-right-8,-13.3325,17.51,-12.8625,15.9125,-18.97,23.7025,0.0925,0.0,Crisp,1,0
Crisp-50_797-right-9,-13.2375,17.49,-13.32,17.16,-18.7075,23.75,0.0625,0.0,Crisp,1,0
Crisp-50_797-top-0,-15.0225,4.9075,-16.41,4.67,-15.6925,7.25,1.02,0.08,Crisp,0,1
Crisp-50_797-top-1,-14.3375,7.305,-15.0875,7.9075,-14.5275,14.115,1.0425,0.07,Crisp,0,1
Crisp-50_797-top-2,-17.4925,3.02,-18.755,3.39,-18.0275,7.615,1.015,0.0375,Crisp,0,1
Crisp-50_797-top-3,-17.2,8.105,-18.195,2.2125,-17.6725,9.9975,0.965,0.07,Crisp,0,1
Crisp-50_797-top-4,-17.33,4.3625,-18.1975,2.8775,-18.23,10.185,0.9925,0.0325,Crisp,0,1
Crisp-50_797-top-5,-17.8525,1.86,-18.11,3.355,-17.9875,6.5,0.9975,0.0375,Crisp,0,1
Crisp-50_797-top-6,-14.6425,2.6125,-15.585,3.4425,-15.2275,5.7925,1.035,0.0575,Crisp,0,1
Crisp-50_797-top-7,-17.375,4.145,-18.4675,3.3975,-17.8825,10.4975,0.98,0.1125,Crisp,0,1
Crisp-50_797-top-8,-17.445,3.7825,-18.3525,3.7825,-17.85,9.25,0.975,0.06,Crisp,0,1
Crisp-50_797-top-9,-17.4675,6.0,-18.4575,4.08,-17.8375,8.99,1.02,0.0575,Crisp,0,1
Latte-100_29-back-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,0,0
Latte-100_29-back-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,0,0
Latte-100_29-back-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,0,0
Latte-100_29-back-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,0,0
Latte-100_29-back-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,0,0
Latte-100_29-back-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,0,0
Latte-100_29-back-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,0,0
Latte-100_29-back-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,0,0
Latte-100_29-back-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,0,0
Latte-100_29-back-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,0,0
Latte-100_29-right-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,1,0
Latte-100_29-right-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,1,0
Latte-100_29-right-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,1,0
Latte-100_29-right-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,1,0
Latte-100_29-right-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,1,0
Latte-100_29-right-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,1,0
Latte-100_29-right-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,1,0
Latte-100_29-right-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,1,0
Latte-100_29-right-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,1,0
Latte-100_29-right-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,1,0
Latte-100_29-top-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,0,1
Latte-100_29-top-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,0,1
Latte-100_29-top-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,0,1
Latte-100_29-top-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,0,1
Latte-100_29-top-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,0,1
Latte-100_29-top-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,0,1
Latte-100_29-top-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,0,1
Latte-100_29-top-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,0,1
Latte-100_29-top-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,0,1
Latte-100_29-top-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,0,1
Latte-100_325-back-0,-22.2675,9.95,-21.465,9.83,-22.3,10.3575,1.0025,0.07,Latte,0,0
Latte-100_325-back-1,-21.685,8.525,-22.0625,11.745,-22.18,9.5725,1.0125,0.08,Latte,0,0
Latte-100_325-back-2,-21.3925,15.005,-21.2475,16.8925,-21.73,16.2575,1.0425,0.03,Latte,0,0
Latte-100_325-back-3,-22.4075,12.515,-22.215,13.74,-22.595,8.1125,1.0325,0.045,Latte,0,0
Latte-100_325-back-4,-21.6,8.2075,-21.715,10.805,-22.2475,9.97,0.97,0.055,Latte,0,0
Latte-100_325-back-5,-21.135,20.7675,-21.0425,21.5675,-21.2075,22.49,1.0,0.0425,Latte,0,0
Latte-100_325-back-6,-21.4325,15.0525,-21.4625,16.9025,-21.77,16.79,1.0125,0.04,Latte,0,0
Latte-100_325-back-7,-22.3625,11.1725,-22.135,11.7875,-22.4,9.665,1.0075,0.07,Latte,0,0
Latte-100_325-back-8,-21.85,8.0975,-21.7425,10.6125,-22.345,10.385,0.9875,0.0325,Latte,0,0
Latte-100_325-back-9,-21.535,8.5325,-21.8275,11.12,-22.12,9.295,0.98,0.03,Latte,0,0
Latte-100_325-right-0,-18.49,4.6975,-18.6575,6.255,-18.7025,11.58,1.0125,0.0075,Latte,1,0
Latte-100_325-right-1,-18.6575,7.145,-18.74,8.51,-18.6275,10.5225,0.9975,0.0,Latte,1,0
Latte-100_325-right-2,-18.5575,7.905,-18.4425,8.89,-18.6975,10.48,1.0,0.0,Latte,1,0
Latte-100_325-right-3,-18.6275,7.6,-18.465,8.3375,-18.8075,10.17,1.015,0.0075,Latte,1,0
Latte-100_325-right-4,-18.7925,8.0225,-18.6225,9.3025,-18.9,9.91,1.0375,0.015,Latte,1,0
Latte-100_325-right-5,-18.5875,8.4275,-18.585,9.0025,-18.78,11.7875,1.0,0.0,Latte,1,0
Latte-100_325-right-6,-18.67,7.52,-18.5025,8.49,-18.8375,9.9225,1.0025,0.0175,Latte,1,0
Latte-100_325-right-7,-18.7025,6.365,-18.58,6.8325,-18.8775,11.4275,1.0075,0.0,Latte,1,0
Latte-100_325-right-8,-18.725,7.6675,-18.5075,8.1475,-18.7825,10.2425,0.9975,0.0025,Latte,1,0
Latte-100_325-right-9,-18.8025,6.9925,-18.69,8.3,-18.88,9.6225,0.985,0.025,Latte,1,0
Latte-100_325-top-0,-17.9175,5.62,-18.175,6.835,-18.085,12.3625,1.0075,0.0,Latte,0,1
Latte-100_325-top-1,-15.9025,7.0,-16.2,7.9875,-16.4525,7.3375,1.005,0.0025,Latte,0,1
Latte-100_325-top-2,-15.7475,3.16,-15.5325,6.01,-16.485,9.4375,1.005,0.0225,Latte,0,1
Latte-100_325-top-3,-18.1325,4.35,-17.7875,6.925,-18.2775,11.7725,1.0075,0.0,Latte,0,1
Latte-100_325-top-4,-16.085,6.3875,-16.1425,8.49,-16.605,7.71,1.015,0.01,Latte,0,1
Latte-100_325-top-5,-18.075,5.42,-17.9675,6.63,-18.29,11.74,1.0125,0.0,Latte,0,1
Latte-100_325-top-6,-15.9175,6.6875,-15.6475,8.35,-15.585,30.075,1.0075,0.01,Latte,0,1
Latte-100_325-top-7,-17.9875,6.59,-18.0975,9.255,-18.54,11.63,1.0,0.0,Latte,0,1
Latte-100_325-top-8,-18.4375,6.015,-18.125,8.44,-18.4125,11.4725,0.995,0.0,Latte,0,1
Latte-100_325-top-9,-18.08,6.8825,-18.2575,10.235,-18.31,11.8225,0.995,0.0,Latte,0,1
Latte-100_620-back-0,-21.075,21.25,-21.2175,20.7575,-20.7075,22.9475,1.0325,0.0075,Latte,0,0
Latte-100_620-back-1,-21.3925,21.99,-21.59,23.0475,-20.63,22.66,1.0125,0.01,Latte,0,0
Latte-100_620-back-2,-21.5,21.995,-21.6775,23.06,-20.72,21.53,1.0175,0.01,Latte,0,0
Latte-100_620-back-3,-21.3625,22.4125,-21.5675,22.6275,-20.6375,22.7975,1.015,0.0075,Latte,0,0
Latte-100_620-back-4,-21.1275,22.0175,-21.7425,22.6575,-20.6225,22.8425,1.0175,0.005,Latte,0,0
Latte-100_620-back-5,-21.425,22.69,-21.4375,23.5825,-20.71,22.63,1.015,0.0175,Latte,0,0
Latte-100_620-back-6,-21.1175,22.55,-21.3725,23.135,-20.56,22.62,1.0125,0.01,Latte,0,0
Latte-100_620-back-7,-21.445,18.8025,-21.615,20.6475,-21.51,15.3975,1.0075,0.02,Latte,0,0
Latte-100_620-back-8,-22.7975,14.0125,-22.325,14.295,-24.535,8.835,1.005,0.01,Latte,0,0
Latte-100_620-back-9,-20.6325,21.6625,-21.4175,23.505,-21.2875,21.405,1.0225,0.0075,Latte,0,0
Latte-100_620-right-0,-18.495,5.4525,-18.55,5.0775,-18.285,11.1125,1.2275,0.025,Latte,1,0
Latte-100_620-right-1,-18.695,5.82,-18.7725,6.505,-18.2625,10.76,1.2375,0.04,Latte,1,0
Latte-100_620-right-2,-18.6,5.9725,-18.84,7.6525,-18.265,10.7975,1.275,0.0275,Latte,1,0
Latte-100_620-right-3,-18.6325,7.6275,-18.935,7.315,-18.2125,10.675,1.21,0.0175,Latte,1,0
Latte-100_620-right-4,-18.7975,8.1525,-19.56,7.3025,-18.2775,10.755,1.175,0.015,Latte,1,0
Latte-100_620-right-5,-18.775,8.4075,-19.3875,8.1925,-18.1875,11.455,1.0475,0.0125,Latte,1,0
Latte-100_620-right-6,-18.9,8.3175,-19.2725,7.795,-18.2625,10.265,1.0125,0.01,Latte,1,0
