,1_0,1_1,1_2,1_3,1_4,1_5,1_6,1_7,2_0,2_1,2_2,2_3,2_4,2_5,2_6,2_7,3_0,3_1,3_2,3_3,3_4,3_5,3_6,3_7,Target
Water-100_70-back-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-100_70-back-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-100_70-back-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-100_70-back-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-100_70-back-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-100_70-back-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-100_70-back-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-100_70-back-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-100_70-back-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-100_70-right-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-100_70-right-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-100_70-right-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-100_70-right-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-100_70-right-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-100_70-right-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-100_70-right-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-100_70-right-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-100_70-right-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-100_70-right-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-100_70-top-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-100_70-top-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-100_70-top-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-100_70-top-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-100_70-top-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-100_70-top-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-100_70-top-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-100_70-top-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-100_70-top-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-100_70-top-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-150_1045-back-0,-22.0,0.0,-24.0,0.0,-25.0,0.0,1.0,0.0,-21.0,29.0,-21.0,36.0,-21.0,18.0,1.0,0.0,-16.0,86.0,-17.0,85.0,-17.0,54.0,1.0,0.0,Water
Water-150_1045-back-1,-24.0,0.0,-24.0,0.0,-25.0,0.0,1.0,0.0,-23.0,31.0,-21.0,36.0,-20.0,17.0,1.0,0.0,-16.0,86.0,-17.0,85.0,-16.0,85.0,1.0,0.0,Water
Water-150_1045-back-2,-24.0,0.0,-24.0,0.0,-25.0,0.0,1.0,0.0,-24.0,31.0,-21.0,33.0,-21.0,18.0,1.0,0.0,-16.0,86.0,-17.0,85.0,-16.0,85.0,0.0,0.0,Water
Water-150_1045-back-3,-22.0,2.0,-23.0,2.0,-25.0,0.0,1.0,0.0,-25.0,32.0,-21.0,36.0,-21.0,17.0,1.0,0.0,-17.0,86.0,-17.0,85.0,-16.0,85.0,1.0,0.0,Water
Water-150_1045-back-4,-20.0,3.0,-22.0,1.0,-25.0,0.0,1.0,0.0,-24.0,29.0,-21.0,36.0,-21.0,17.0,1.0,0.0,-16.0,86.0,-17.0,85.0,-16.0,85.0,0.0,0.0,Water
Water-150_1045-back-5,-24.0,0.0,-24.0,0.0,-25.0,0.0,1.0,0.0,-22.0,30.0,-21.0,36.0,-21.0,17.0,1.0,0.0,-16.0,85.0,-17.0,85.0,-16.0,85.0,1.0,0.0,Water
Water-150_1045-back-6,-22.0,3.0,-23.0,0.0,-25.0,0.0,1.0,0.0,-24.0,33.0,-21.0,36.0,-21.0,18.0,1.0,0.0,-16.0,86.0,-17.0,85.0,-16.0,85.0,1.0,0.0,Water
Water-150_1045-back-7,-22.0,0.0,-24.0,0.0,-25.0,0.0,1.0,0.0,-20.0,25.0,-21.0,36.0,-21.0,17.0,1.0,0.0,-16.0,86.0,-17.0,86.0,-16.0,85.0,4.0,0.0,Water
Water-150_1045-back-8,-23.0,0.0,-25.0,0.0,-25.0,0.0,1.0,0.0,-22.0,30.0,-21.0,36.0,-22.0,17.0,0.0,0.0,-17.0,86.0,-17.0,85.0,-17.0,84.0,1.0,0.0,Water
Water-150_1045-back-9,-23.0,0.0,-24.0,0.0,-25.0,0.0,1.0,0.0,-19.0,26.0,-21.0,32.0,-21.0,17.0,0.0,0.0,-16.0,86.0,-17.0,85.0,-16.0,85.0,1.0,0.0,Water
Water-150_1045-right-0,-21.0,0.0,-24.0,0.0,-25.0,0.0,0.0,0.0,-4.0,11.0,-6.0,15.0,-6.0,20.0,1.0,0.0,-1.0,43.0,-3.0,31.0,-1.0,37.0,0.0,0.0,Water
Water-150_1045-right-1,-23.0,0.0,-23.0,0.0,-25.0,0.0,0.0,0.0,-6.0,12.0,-6.0,14.0,-5.0,18.0,0.0,0.0,0.0,36.0,-3.0,26.0,-2.0,47.0,0.0,0.0,Water
Water-150_1045-right-2,-24.0,0.0,-24.0,0.0,-25.0,0.0,0.0,0.0,-6.0,12.0,-6.0,14.0,-5.0,20.0,1.0,0.0,1.0,40.0,-4.0,29.0,-3.0,46.0,0.0,0.0,Water
Water-150_1045-right-3,-23.0,0.0,-25.0,0.0,-25.0,0.0,0.0,0.0,-6.0,12.0,-6.0,15.0,-5.0,19.0,1.0,0.0,0.0,42.0,-4.0,28.0,-3.0,47.0,0.0,0.0,Water
Water-150_1045-right-4,-22.0,0.0,-24.0,0.0,-25.0,0.0,0.0,0.0,-7.0,10.0,-6.0,14.0,-6.0,19.0,0.0,0.0,0.0,45.0,-4.0,31.0,-2.0,41.0,0.0,0.0,Water
Water-150_1045-right-5,-23.0,0.0,-23.0,0.0,-25.0,0.0,0.0,0.0,-9.0,10.0,-8.0,13.0,-4.0,22.0,0.0,0.0,-1.0,40.0,-5.0,26.0,-3.0,53.0,0.0,1.0,Water
Water-150_1045-right-6,-24.0,0.0,-25.0,-2.0,-25.0,0.0,0.0,0.0,-8.0,10.0,-7.0,13.0,-4.0,21.0,0.0,0.0,0.0,36.0,-3.0,25.0,-2.0,51.0,0.0,0.0,Water
Water-150_1045-right-7,-24.0,0.0,-24.0,0.0,-25.0,0.0,0.0,0.0,-9.0,10.0,-7.0,13.0,-4.0,21.0,0.0,0.0,0.0,38.0,-4.0,25.0,-2.0,51.0,0.0,0.0,Water
Water-150_1045-right-8,-23.0,0.0,-23.0,0.0,-25.0,0.0,0.0,0.0,-9.0,9.0,-7.0,14.0,-4.0,22.0,0.0,0.0,0.0,36.0,-4.0,26.0,-2.0,50.0,0.0,0.0,Water
Water-150_1045-right-9,-23.0,0.0,-24.0,0.0,-25.0,0.0,0.0,0.0,-7.0,9.0,-7.0,13.0,-5.0,23.0,1.0,0.0,-1.0,38.0,-4.0,25.0,-3.0,50.0,1.0,0.0,Water
Water-150_558-back-0,-23.0,3.0,-25.0,0.0,-25.0,0.0,0.0,0.0,-28.0,36.0,-23.0,34.0,-22.0,25.0,0.0,0.0,-15.0,85.0,-18.0,82.0,-15.0,84.0,1.0,0.0,Water
Water-150_558-back-1,-25.0,0.0,-25.0,0.0,-25.0,0.0,0.0,0.0,-28.0,36.0,-23.0,34.0,-21.0,24.0,1.0,0.0,-16.0,86.0,-19.0,78.0,-15.0,82.0,0.0,0.0,Water
Water-150_558-back-2,-25.0,1.0,-25.0,0.0,-25.0,0.0,1.0,0.0,-25.0,32.0,-23.0,35.0,-22.0,24.0,0.0,0.0,-14.0,86.0,-18.0,76.0,-15.0,77.0,0.0,0.0,Water
Water-150_558-back-3,-24.0,0.0,-25.0,0.0,-25.0,0.0,1.0,0.0,-28.0,36.0,-22.0,36.0,-21.0,23.0,0.0,0.0,-13.0,86.0,-18.0,81.0,-16.0,78.0,0.0,0.0,Water
Water-150_558-back-4,-25.0,0.0,-24.0,0.0,-25.0,0.0,1.0,0.0,-28.0,39.0,-23.0,36.0,-22.0,23.0,0.0,0.0,-14.0,85.0,-18.0,75.0,-15.0,78.0,1.0,0.0,Water
Water-150_558-back-5,-26.0,1.0,-25.0,0.0,-25.0,0.0,0.0,0.0,-30.0,37.0,-23.0,36.0,-21.0,23.0,0.0,0.0,-14.0,84.0,-18.0,79.0,-16.0,80.0,1.0,0.0,Water
Water-150_558-back-6,-25.0,0.0,-25.0,0.0,-25.0,0.0,1.0,0.0,-27.0,33.0,-22.0,37.0,-21.0,17.0,1.0,0.0,-16.0,86.0,-18.0,85.0,-16.0,75.0,1.0,0.0,Water
Water-150_558-back-7,-24.0,0.0,-25.0,0.0,-25.0,0.0,0.0,0.0,-23.0,31.0,-22.0,38.0,-21.0,18.0,1.0,0.0,-16.0,86.0,-17.0,81.0,-17.0,77.0,1.0,0.0,Water
Water-150_558-back-8,-24.0,0.0,-25.0,0.0,-25.0,0.0,1.0,0.0,-25.0,35.0,-22.0,39.0,-22.0,17.0,0.0,0.0,-16.0,86.0,-17.0,86.0,-17.0,84.0,1.0,0.0,Water
Water-150_558-back-9,-25.0,0.0,-25.0,0.0,-25.0,0.0,1.0,0.0,-24.0,35.0,-22.0,39.0,-21.0,18.0,0.0,0.0,-15.0,86.0,-18.0,84.0,-15.0,73.0,0.0,0.0,Water
Water-150_558-right-0,-20.0,0.0,-23.0,0.0,-25.0,0.0,0.0,0.0,-3.0,10.0,-3.0,13.0,-5.0,14.0,0.0,0.0,-1.0,54.0,-3.0,32.0,-2.0,43.0,0.0,0.0,Water
Water-150_558-right-1,-23.0,0.0,-24.0,0.0,-25.0,0.0,0.0,0.0,-4.0,14.0,-5.0,17.0,-7.0,17.0,0.0,0.0,-4.0,37.0,-3.0,38.0,-4.0,50.0,1.0,0.0,Water
Water-150_558-right-2,-19.0,0.0,-21.0,0.0,-25.0,0.0,1.0,0.0,-5.0,16.0,-5.0,16.0,-11.0,27.0,1.0,0.0,-4.0,42.0,-3.0,40.0,-5.0,53.0,1.0,0.0,Water
Water-150_558-right-3,-23.0,0.0,-23.0,0.0,-25.0,0.0,0.0,0.0,-6.0,13.0,-6.0,16.0,-6.0,18.0,1.0,0.0,1.0,46.0,-3.0,32.0,-2.0,40.0,0.0,5.0,Water
Water-150_558-right-4,-20.0,0.0,-22.0,0.0,-25.0,0.0,1.0,0.0,-5.0,12.0,-6.0,16.0,-6.0,17.0,1.0,0.0,0.0,49.0,-4.0,32.0,-2.0,49.0,0.0,0.0,Water
Water-150_558-right-5,-18.0,0.0,-21.0,0.0,-25.0,0.0,0.0,0.0,-5.0,14.0,-5.0,16.0,-6.0,17.0,0.0,0.0,-1.0,46.0,-4.0,35.0,-3.0,50.0,0.0,0.0,Water
Water-150_558-right-6,-17.0,0.0,-19.0,0.0,-25.0,0.0,1.0,0.0,-5.0,13.0,-5.0,16.0,-6.0,18.0,1.0,0.0,-4.0,34.0,-3.0,34.0,-4.0,49.0,0.0,0.0,Water
Water-150_558-right-7,-23.0,0.0,-24.0,0.0,-25.0,0.0,0.0,0.0,-6.0,15.0,-5.0,19.0,-11.0,20.0,0.0,0.0,-4.0,41.0,-3.0,41.0,-6.0,44.0,1.0,0.0,Water
Water-150_558-right-8,-23.0,0.0,-25.0,0.0,-25.0,0.0,1.0,1.0,-5.0,14.0,-6.0,17.0,-12.0,28.0,1.0,1.0,-4.0,37.0,-3.0,35.0,-6.0,52.0,1.0,0.0,Water
Water-150_558-right-9,-20.0,0.0,-24.0,0.0,-25.0,0.0,1.0,0.0,-6.0,19.0,-5.0,21.0,-11.0,20.0,1.0,1.0,0.0,70.0,-2.0,52.0,0.0,73.0,1.0,0.0,Water
Water-150_70-back-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-150_70-back-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-150_70-back-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-150_70-back-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-150_70-back-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-150_70-back-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-150_70-back-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-150_70-back-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-150_70-back-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-150_70-back-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-150_70-right-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-150_70-right-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-150_70-right-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-150_70-right-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-150_70-right-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-150_70-right-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-150_70-right-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-150_70-right-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-150_70-right-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-150_70-right-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-150_70-top-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-150_70-top-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-150_70-top-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-150_70-top-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-150_70-top-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-150_70-top-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-150_70-top-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-150_70-top-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-150_70-top-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-150_70-top-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water
Water-50_1045-back-0,-24.0,0.0,-24.0,0.0,-25.0,0.0,1.0,0.0,-22.0,32.0,-21.0,35.0,-21.0,17.0,1.0,0.0,-17.0,54.0,-17.0,52.0,-16.0,54.0,1.0,0.0,Water
Water-50_1045-back-1,-25.0,0.0,-25.0,0.0,-25.0,0.0,0.0,0.0,-20.0,29.0,-21.0,36.0,-20.0,18.0,0.0,0.0,-16.0,47.0,-17.0,54.0,-17.0,54.0,1.0,0.0,Water
Water-50_1045-back-2,-24.0,0.0,-24.0,0.0,-25.0,0.0,1.0,0.0,-22.0,32.0,-21.0,36.0,-21.0,18.0,1.0,0.0,-16.0,52.0,-17.0,53.0,-17.0,50.0,1.0,0.0,Water
Water-50_1045-back-3,-24.0,0.0,-25.0,0.0,-25.0,0.0,1.0,0.0,-21.0,31.0,-21.0,36.0,-22.0,18.0,1.0,0.0,-16.0,86.0,-16.0,85.0,-17.0,55.0,1.0,0.0,Water
Water-50_1045-back-4,-25.0,2.0,-24.0,0.0,-25.0,0.0,1.0,0.0,-22.0,32.0,-21.0,37.0,-21.0,16.0,1.0,0.0,-17.0,50.0,-17.0,52.0,-17.0,51.0,1.0,0.0,Water
Water-50_1045-back-5,-24.0,0.0,-25.0,0.0,-25.0,0.0,0.0,0.0,-19.0,27.0,-21.0,36.0,-21.0,16.0,1.0,0.0,-16.0,51.0,-17.0,54.0,-17.0,67.0,1.0,0.0,Water
Water-50_1045-back-6,-25.0,3.0,-25.0,0.0,-25.0,0.0,1.0,0.0,-22.0,31.0,-20.0,36.0,-21.0,16.0,1.0,0.0,-17.0,51.0,-17.0,53.0,-17.0,55.0,1.0,0.0,Water
Water-50_1045-back-7,-24.0,0.0,-24.0,0.0,-25.0,0.0,1.0,0.0,-19.0,27.0,-21.0,37.0,-21.0,17.0,1.0,0.0,-17.0,47.0,-17.0,54.0,-16.0,57.0,1.0,0.0,Water
Water-50_1045-back-8,-24.0,0.0,-25.0,0.0,-25.0,0.0,1.0,0.0,-19.0,27.0,-20.0,37.0,-21.0,17.0,1.0,0.0,-17.0,46.0,-17.0,58.0,-17.0,55.0,1.0,0.0,Water
Water-50_1045-back-9,-23.0,0.0,-24.0,0.0,-25.0,0.0,0.0,0.0,-20.0,29.0,-20.0,36.0,-20.0,14.0,1.0,0.0,-16.0,48.0,-17.0,51.0,-16.0,45.0,1.0,0.0,Water
Water-50_1045-right-0,-24.0,0.0,-25.0,0.0,-25.0,0.0,1.0,0.0,-3.0,4.0,-3.0,8.0,-3.0,17.0,1.0,0.0,0.0,19.0,-1.0,16.0,-1.0,45.0,1.0,0.0,Water
Water-50_1045-right-1,-23.0,0.0,-23.0,0.0,-25.0,0.0,1.0,0.0,-3.0,6.0,-2.0,7.0,-4.0,16.0,1.0,0.0,0.0,20.0,-1.0,15.0,0.0,47.0,1.0,0.0,Water
Water-50_1045-right-2,-18.0,0.0,-19.0,0.0,-25.0,0.0,0.0,0.0,-2.0,3.0,-3.0,10.0,-3.0,16.0,1.0,0.0,0.0,16.0,-2.0,21.0,-2.0,49.0,1.0,0.0,Water
Water-50_1045-right-3,-19.0,0.0,-22.0,0.0,-25.0,0.0,1.0,0.0,-3.0,6.0,-3.0,9.0,-3.0,17.0,1.0,0.0,0.0,21.0,-2.0,21.0,-1.0,52.0,0.0,0.0,Water
Water-50_1045-right-4,-20.0,0.0,-22.0,0.0,-25.0,0.0,4.0,0.0,-2.0,5.0,-3.0,8.0,-3.0,16.0,1.0,0.0,0.0,25.0,-1.0,19.0,0.0,45.0,1.0,0.0,Water
Water-50_1045-right-5,-16.0,0.0,-19.0,0.0,-25.0,0.0,1.0,0.0,-3.0,6.0,-3.0,9.0,-3.0,15.0,1.0,0.0,0.0,17.0,-1.0,22.0,-1.0,45.0,0.0,0.0,Water
Water-50_1045-right-6,-23.0,0.0,-24.0,0.0,-25.0,0.0,1.0,0.0,-3.0,5.0,-3.0,8.0,-3.0,15.0,1.0,0.0,0.0,14.0,-1.0,19.0,-1.0,46.0,1.0,0.0,Water
Water-50_1045-right-7,-19.0,0.0,-22.0,0.0,-25.0,0.0,0.0,0.0,-3.0,5.0,-3.0,8.0,-3.0,16.0,0.0,0.0,0.0,20.0,-1.0,16.0,0.0,42.0,1.0,0.0,Water
Water-50_1045-right-8,-21.0,0.0,-24.0,0.0,-25.0,0.0,1.0,0.0,-3.0,5.0,-3.0,7.0,-3.0,16.0,1.0,0.0,0.0,16.0,-1.0,20.0,-1.0,42.0,0.0,0.0,Water
Water-50_1045-right-9,-19.0,0.0,-22.0,0.0,-25.0,0.0,0.0,0.0,-3.0,4.0,-3.0,10.0,-2.0,14.0,1.0,0.0,0.0,22.0,-1.0,15.0,-1.0,41.0,0.0,0.0,Water
Water-50_558-back-0,-24.0,0.0,-24.0,0.0,-25.0,0.0,1.0,0.0,-22.0,29.0,-21.0,33.0,-20.0,19.0,1.0,0.0,-16.0,49.0,-16.0,52.0,-16.0,59.0,1.0,0.0,Water
Water-50_558-back-1,-24.0,0.0,-25.0,0.0,-25.0,0.0,1.0,0.0,-23.0,29.0,-23.0,35.0,-22.0,23.0,0.0,1.0,-16.0,48.0,-16.0,66.0,-17.0,85.0,1.0,0.0,Water
