,1_0_tact,1_1_tact,1_2_tact,1_3_tact,1_4_tact,1_5_tact,1_6_tact,1_7_tact,1_8_tact,1_9_tact,1_10_tact,1_11_tact,1_12_tact,1_13_tact,1_14_tact,1_15_tact,2_0_tact,2_1_tact,2_2_tact,2_3_tact,2_4_tact,2_5_tact,2_6_tact,2_7_tact,2_8_tact,2_9_tact,2_10_tact,2_11_tact,2_12_tact,2_13_tact,2_14_tact,2_15_tact,3_0_tact,3_1_tact,3_2_tact,3_3_tact,3_4_tact,3_5_tact,3_6_tact,3_7_tact,3_8_tact,3_9_tact,3_10_tact,3_11_tact,3_12_tact,3_13_tact,3_14_tact,3_15_tact,1_0_pos,1_1_pos,1_2_pos,1_3_pos,1_4_pos,1_5_pos,1_6_pos,1_7_pos,2_0_pos,2_1_pos,2_2_pos,2_3_pos,2_4_pos,2_5_pos,2_6_pos,2_7_pos,3_0_pos,3_1_pos,3_2_pos,3_3_pos,3_4_pos,3_5_pos,3_6_pos,3_7_pos,Target,Position_right,Position_top
Suger-100_23-right-3,95.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,883.0,0.0,0.0,0.0,2845.0,0.0,0.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1446.0,0.0,0.0,0.0,3633.0,0.0,0.0,9.0,645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,1,0
Suger-100_23-right-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,0.0,0.0,0.0,862.0,0.0,0.0,0.0,10.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,848.0,0.0,0.0,0.0,851.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,1,0
Suger-100_23-right-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2734.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3783.0,0.0,0.0,0.0,771.0,0.0,0.0,0.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,1,0
Suger-100_23-right-6,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,1908.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3759.0,0.0,0.0,0.0,472.0,109.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,1,0
Suger-100_23-right-7,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3521.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,4505.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,1,0
Suger-100_23-right-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2291.0,0.0,0.0,0.0,169.0,0.0,0.0,9.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,1,0
Suger-100_23-right-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3711.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,1,0
Suger-100_23-top-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,0.0,0.0,348.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,1
Suger-100_23-top-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761.0,0.0,0.0,0.0,256.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2189.0,0.0,0.0,0.0,869.0,0.0,0.0,0.0,2675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,1
Suger-100_23-top-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813.0,0.0,0.0,0.0,32.0,0.0,165.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2605.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,1930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,1
Suger-100_23-top-3,79.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,883.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1353.0,0.0,0.0,0.0,513.0,0.0,0.0,0.0,997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,1
Suger-100_23-top-4,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,0.0,126.0,0.0,32.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1371.0,0.0,126.0,0.0,430.0,0.0,0.0,0.0,1537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,1
Suger-100_23-top-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.0,88.0,0.0,0.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,0.0,0.0,0.0,645.0,0.0,0.0,0.0,1637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,1
Suger-100_23-top-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.0,0.0,0.0,0.0,143.0,0.0,0.0,205.0,21.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,505.0,0.0,0.0,0.0,477.0,0.0,0.0,0.0,1036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,1
Suger-100_23-top-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.0,0.0,0.0,0.0,645.0,0.0,0.0,0.0,756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,1
Suger-100_23-top-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1205.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761.0,0.0,0.0,185.0,279.0,0.0,0.0,0.0,844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,1
Suger-100_23-top-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.0,0.0,0.0,0.0,670.0,0.0,0.0,0.0,2175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1908.0,0.0,0.0,0.0,1275.0,0.0,0.0,0.0,5004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,1
Suger-100_240-back-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3545.0,0.0,0.0,0.0,10610.0,0.0,0.0,0.0,3936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.0,0.0,-20.0,0.0,-25.0,0.0,0.0,0.0,-12.0,13.0,-11.0,22.0,-13.0,20.0,1.0,0.0,-12.0,14.0,-11.0,23.0,-14.0,20.0,1.0,0.0,Suger,0,0
Suger-100_240-back-1,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,1460.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5679.0,0.0,0.0,0.0,4691.0,0.0,0.0,0.0,4647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.0,-1.0,-21.0,0.0,-25.0,0.0,1.0,0.0,-12.0,16.0,-12.0,22.0,-14.0,22.0,1.0,0.0,-12.0,17.0,-12.0,22.0,-14.0,22.0,1.0,0.0,Suger,0,0
Suger-100_240-back-2,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,0.0,0.0,0.0,1929.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4075.0,0.0,0.0,0.0,12124.0,0.0,0.0,0.0,4668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.0,0.0,-18.0,0.0,-24.0,0.0,1.0,0.0,-14.0,19.0,-12.0,23.0,-14.0,22.0,1.0,0.0,-13.0,19.0,-12.0,24.0,-15.0,22.0,1.0,0.0,Suger,0,0
Suger-100_240-back-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,179.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,5145.0,0.0,0.0,0.0,4241.0,0.0,261.0,0.0,5846.0,0.0,140.0,0.0,0.0,0.0,0.0,38.0,-24.0,0.0,-20.0,0.0,-25.0,0.0,1.0,0.0,-13.0,10.0,-11.0,21.0,-14.0,21.0,1.0,0.0,-13.0,16.0,-11.0,22.0,-14.0,22.0,1.0,0.0,Suger,0,0
Suger-100_240-back-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,0.0,126.0,0.0,2378.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,13.0,111.0,5090.0,0.0,0.0,0.0,10487.0,0.0,0.0,0.0,5119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.0,0.0,-22.0,0.0,-25.0,0.0,1.0,0.0,-11.0,15.0,-12.0,23.0,-14.0,22.0,1.0,0.0,-11.0,16.0,-13.0,24.0,-14.0,22.0,1.0,0.0,Suger,0,0
Suger-100_240-back-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,657.0,0.0,0.0,0.0,3597.0,0.0,0.0,9.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4714.0,0.0,0.0,0.0,12220.0,0.0,0.0,0.0,3125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.0,0.0,-24.0,0.0,-25.0,0.0,1.0,0.0,-12.0,17.0,-12.0,24.0,-14.0,20.0,1.0,0.0,-12.0,18.0,-12.0,25.0,-15.0,20.0,1.0,0.0,Suger,0,0
Suger-100_240-back-6,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4767.0,0.0,0.0,0.0,5540.0,0.0,0.0,220.0,5427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,-24.0,0.0,-25.0,0.0,1.0,0.0,-14.0,18.0,-11.0,20.0,-14.0,24.0,1.0,0.0,-14.0,19.0,-11.0,21.0,-15.0,25.0,1.0,0.0,Suger,0,0
Suger-100_240-back-7,15.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,851.0,230.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6738.0,0.0,0.0,0.0,7272.0,0.0,0.0,0.0,6103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,0.0,-22.0,0.0,-25.0,0.0,1.0,0.0,-11.0,15.0,-11.0,23.0,-14.0,21.0,1.0,0.0,-11.0,16.0,-12.0,24.0,-15.0,21.0,1.0,0.0,Suger,0,0
Suger-100_240-back-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,968.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3475.0,0.0,0.0,0.0,10694.0,0.0,0.0,0.0,4388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.0,0.0,-19.0,0.0,-25.0,0.0,1.0,0.0,-13.0,18.0,-12.0,23.0,-14.0,21.0,1.0,0.0,-13.0,17.0,-12.0,24.0,-15.0,22.0,1.0,0.0,Suger,0,0
Suger-100_240-back-9,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,0.0,0.0,0.0,2085.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6121.0,0.0,0.0,169.0,8864.0,0.0,0.0,0.0,4304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,0.0,-22.0,0.0,-25.0,0.0,1.0,0.0,-12.0,16.0,-12.0,22.0,-14.0,22.0,1.0,0.0,-11.0,17.0,-12.0,23.0,-14.0,22.0,1.0,0.0,Suger,0,0
Suger-100_240-right-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0,0.0,0.0,0.0,680.0,109.0,0.0,0.0,32.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,6456.0,0.0,0.0,107.0,12814.0,0.0,0.0,0.0,2113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.0,0.0,-20.0,0.0,-24.0,0.0,1.0,0.0,11.0,-4.0,11.0,0.0,6.0,18.0,1.0,0.0,12.0,-3.0,10.0,0.0,5.0,18.0,1.0,0.0,Suger,1,0
Suger-100_240-right-1,0.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2605.0,0.0,0.0,0.0,9074.0,0.0,149.0,129.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9079.0,0.0,0.0,0.0,7875.0,9.0,0.0,0.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.0,0.0,-25.0,0.0,-24.0,0.0,1.0,0.0,11.0,-2.0,8.0,0.0,5.0,18.0,1.0,0.0,11.0,-2.0,8.0,1.0,5.0,19.0,1.0,0.0,Suger,1,0
Suger-100_240-right-2,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3855.0,0.0,0.0,0.0,8726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8009.0,114.0,0.0,0.0,12414.0,0.0,0.0,0.0,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.0,-4.0,-19.0,0.0,-24.0,0.0,1.0,0.0,11.0,-1.0,9.0,0.0,5.0,16.0,1.0,0.0,11.0,0.0,10.0,2.0,4.0,17.0,1.0,0.0,Suger,1,0
Suger-100_240-right-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2712.0,0.0,0.0,0.0,4182.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7491.0,0.0,0.0,0.0,13227.0,0.0,0.0,0.0,633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.0,0.0,-24.0,0.0,-25.0,0.0,1.0,0.0,11.0,-1.0,10.0,0.0,5.0,17.0,1.0,0.0,11.0,0.0,10.0,1.0,4.0,18.0,1.0,0.0,Suger,1,0
Suger-100_240-right-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1790.0,0.0,0.0,0.0,4321.0,0.0,9.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8223.0,0.0,0.0,0.0,11934.0,0.0,0.0,0.0,907.0,0.0,0.0,0.0,0.0,105.0,40.0,0.0,-19.0,-4.0,-21.0,0.0,-24.0,0.0,1.0,0.0,11.0,-2.0,10.0,0.0,5.0,19.0,1.0,0.0,11.0,-4.0,10.0,0.0,4.0,19.0,1.0,0.0,Suger,1,0
Suger-100_240-right-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3086.0,0.0,0.0,0.0,6128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8700.0,0.0,0.0,0.0,13123.0,0.0,0.0,0.0,513.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,-23.0,0.0,-25.0,0.0,-24.0,0.0,2.0,0.0,11.0,0.0,10.0,1.0,5.0,16.0,1.0,0.0,11.0,0.0,10.0,2.0,5.0,16.0,1.0,1.0,Suger,1,0
Suger-100_240-right-6,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2584.0,96.0,0.0,0.0,5611.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8152.0,0.0,0.0,0.0,13548.0,0.0,0.0,0.0,548.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,-19.0,-4.0,-21.0,0.0,-24.0,0.0,1.0,0.0,11.0,0.0,10.0,2.0,5.0,17.0,1.0,0.0,11.0,0.0,10.0,3.0,4.0,17.0,1.0,0.0,Suger,1,0
Suger-100_240-right-7,0.0,0.0,0.0,0.0,0.0,0.0,169.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1597.0,0.0,0.0,0.0,5611.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6801.0,0.0,0.0,0.0,16535.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,-24.0,0.0,-25.0,0.0,-24.0,0.0,1.0,0.0,11.0,-1.0,9.0,4.0,5.0,17.0,1.0,0.0,12.0,-1.0,9.0,6.0,5.0,17.0,1.0,0.0,Suger,1,0
Suger-100_240-right-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3086.0,0.0,0.0,0.0,6439.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7390.0,0.0,0.0,0.0,17908.0,0.0,0.0,0.0,597.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,-19.0,-3.0,-21.0,0.0,-24.0,0.0,1.0,0.0,11.0,0.0,9.0,3.0,5.0,17.0,1.0,0.0,11.0,0.0,10.0,4.0,4.0,17.0,1.0,0.0,Suger,1,0
Suger-100_240-right-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187.0,0.0,0.0,0.0,1473.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6833.0,0.0,0.0,0.0,11430.0,0.0,0.0,0.0,869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,0.0,-25.0,0.0,-25.0,0.0,1.0,0.0,11.0,-2.0,11.0,0.0,5.0,16.0,1.0,0.0,11.0,-1.0,8.0,3.0,4.0,17.0,1.0,0.0,Suger,1,0
Suger-100_240-top-0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.0,0.0,0.0,0.0,251.0,0.0,0.0,0.0,894.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,1260.0,0.0,0.0,0.0,4628.0,0.0,0.0,0.0,2575.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.0,0.0,-21.0,0.0,-24.0,0.0,1.0,0.0,9.0,-1.0,9.0,3.0,6.0,17.0,1.0,0.0,8.0,-2.0,10.0,3.0,6.0,17.0,1.0,0.0,Suger,0,1
Suger-100_240-top-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1868.0,0.0,0.0,0.0,272.0,0.0,220.0,0.0,2316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1967.0,0.0,0.0,0.0,4221.0,0.0,0.0,0.0,3125.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,-16.0,-3.0,-19.0,0.0,-23.0,0.0,1.0,0.0,7.0,-2.0,8.0,2.0,6.0,20.0,1.0,0.0,8.0,-1.0,9.0,3.0,5.0,20.0,1.0,0.0,Suger,0,1
Suger-100_240-top-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2395.0,0.0,0.0,0.0,1564.0,0.0,0.0,0.0,1695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2499.0,0.0,0.0,0.0,5104.0,0.0,0.0,0.0,2284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.0,-4.0,-18.0,0.0,-23.0,0.0,1.0,0.0,9.0,-2.0,8.0,3.0,5.0,20.0,1.0,0.0,9.0,-2.0,8.0,4.0,5.0,20.0,1.0,0.0,Suger,0,1
Suger-100_240-top-3,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2332.0,0.0,0.0,0.0,2701.0,0.0,0.0,0.0,1580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2843.0,0.0,0.0,169.0,6519.0,0.0,0.0,0.0,2949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.0,-2.0,-23.0,0.0,-25.0,0.0,1.0,0.0,9.0,-3.0,8.0,4.0,5.0,19.0,1.0,0.0,9.0,-2.0,8.0,6.0,5.0,20.0,1.0,0.0,Suger,0,1
Suger-100_240-top-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.0,0.0,0.0,0.0,2099.0,0.0,0.0,0.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1502.0,0.0,0.0,0.0,5330.0,0.0,0.0,0.0,2067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.0,-5.0,-19.0,0.0,-23.0,0.0,1.0,0.0,8.0,-3.0,8.0,5.0,7.0,16.0,1.0,0.0,9.0,-2.0,8.0,6.0,6.0,16.0,1.0,0.0,Suger,0,1
